[main] 2021-07-12 17:13:53 INFO  com.product.main.ProductMain  - Enter your Choice 1-6
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - 

Search Product Menu.Use Various filters below to search your Product.....
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - ---------------------------------------------------------------------------------------
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - 1)By ID
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - 2)By Name
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - 3)By Rating
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - 4)By Cost
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - 5)By Manufacturer Name
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - 6)Main Menu
[main] 2021-07-12 17:13:56 INFO  com.product.main.ProductMain  - Enter your Choice 1-6
[main] 2021-07-12 17:13:58 INFO  com.product.main.ProductMain  - Enter Manufacturer Name to get the products Manufactured By them
[main] 2021-07-12 17:14:01 ERROR com.product.dao.impl.ProductDAOImpl  - org.postgresql.util.PSQLException: ERROR: column reference "manufacturerid" is ambiguous
  Position: 47
[main] 2021-07-12 17:14:01 ERROR com.product.main.ProductMain  - Internal error occured... Kindly conatct SYSADMIN........
[main] 2021-07-12 17:14:01 INFO  com.product.main.ProductMain  - 

Search Product Menu.Use Various filters below to search your Product.....
[main] 2021-07-12 17:14:01 INFO  com.product.main.ProductMain  - ---------------------------------------------------------------------------------------
[main] 2021-07-12 17:14:01 INFO  com.product.main.ProductMain  - 1)By ID
[main] 2021-07-12 17:14:01 INFO  com.product.main.ProductMain  - 2)By Name
[main] 2021-07-12 17:14:01 INFO  com.product.main.ProductMain  - 3)By Rating
[main] 2021-07-12 17:14:01 INFO  com.product.main.ProductMain  - 4)By Cost
